,username,comment,date,likes
698,@highstreetkillers4377,"100 % justified. Cop did his job, not really well since the criminal got a taser. Good job Officer. Democrats think the cop is suppose to ask him to return to a safe space, lol. I guess the cop was suppose to get tazered, gun taken, and murdered? Thank you Officer, he's a HERO",3 years ago,0
699,@vinodraghavan67,"Play Stupid Games, Win Stupid Prizes 
Police Had To Defend Themselves 
He was on Suicide Mission",3 years ago,0
700,@octagontowers4267,"This is highly misleading. The guy here made THREE, not one, but THREE horrible mistakes: 1) He got drunk, that's why he passed out in the middle of parking lot; 2) He resisted arrest and grabbed their taser, I mean, are you  stupid? Whether you are right or wrong, do not resist an arrest, the one that WILL get killed is you, not the police offers; 3) The guy ran away... making him look suspicious, what did the officers do? What any other person would've done, try to stop him... they shot him.",3 years ago,0
701,@Edward1312,"They didn't need to kill him just because he was drunk and intoxicated. He was shot dead because he was drunk and disorderly. They should have let him run, he wasn't a threat to anyone he wasn't armed and was running away. He would have been picked up the next day because it wouldn't have been difficult to identify him. Hell, when he was sober he would have probably handed himself. Just because he was intoxicated and resisted arrest it didn't give the police free licence to effectively execute him on the spot for what is a traffic violation effecting no one else. The Police should not have the right to execute someone for that.",3 years ago,0
702,@KeruptKiller,Officers (Police) lives were NEVER in danger. Officer took that man life because his feelings were hurt. ️️️ Grow a pair and do your job or find a new one... oh that's right you were fired. #ThatManLifeMattered,3 years ago,8
703,@Anonx82,"What happens if the cop was shot with the tazer and now is paralyzed, his life is now in danger.",3 years ago,0
704,@theonetrueleaftheonetruele5781,"By policy alone its justified. This isn't the first time someone has been shot for taking a cops tazer. Don't blame the officer, advocate for policy change... like trumps police reform",3 years ago,0
705,@phinguyen-bt1zt,Obey the law and you are home right now...Why resist-point a gun and run??? He struck out 3 times. Some officers are a...holes but a little respect goes a long way!!!,3 years ago,0
706,@alexbarrios875,"I know Shit is hard and 2020 is not a good year but they got this one wrong. Resisting arrest and pointing a Taser with the intent to harm is a clear reason to defend yourself. This one is wrong Atlanta, I don't agree with Police Brutality and a lot of times they abuse their powers but this is a drunk driver that could have killed someone,  the officer was doing his job.",3 years ago,1
707,@familiacajigas3507,"Everyone crying over a justified shooting. Not everyone, just the non sensible people!",3 years ago,1
708,@janelamb8549,"Your lying again, didn't show the whole thing where suspect assaults officer-punches officer and takes taser, fights both officers,
and even looks like suspect tried to tase officer. Perhaps you want to  promote more riots. Lousy journalism and you should",3 years ago,61
709,@VuNguyen-my2cw,Of course CNN skips the most important factor of the video. How convenient. I encourage anyone who wants the truth to go find the version that is not edited to race bait you all.,3 years ago,0
710,@braderwin9620,"CNN edited the video? I wouldn't expect anything less. They are the masters at doing this.
HAPPY BIRTHDAY PRESIDENT TRUMP",3 years ago,2
711,@joooldanlor,"SAD, but very simple... 
HE DID NOT HAVE A GUN!!!
NO TREAD TO POLICE!!!
NO REASON TO FIRE!!!",3 years ago,0
712,@andjulia9292,Seems like the US Police could learn from some European countries that don’t carry weapons.,3 years ago,0
713,@noozbumps7026,"Proper Police Reform... 
Double their numbers. Double their salaries. 
Give them leaders that they can trust. ~{°¡°}~",3 years ago,0
714,@snjspring,This was not a racist cop. Stop it CNN - shameful.,3 years ago,12
715,@kimandreskogstrand5004,"People who talk about the taser clearly have not understood a god damn thing, you still have no fucking idea why people are fed up. And that is that all your excuses melt away as soon as you compare US police to any other civilized nations. This is completely standard police work in all nations, but it's almost unthinkable that it could lead to someone dying in another country. At best, that makes US police incompetent, is that what you defend and celebrate? Having 2nd rate police officers, yay!",3 years ago,0
716,@1845hunt,Im beginning to hate CNN. You have to watch the entire video. The officer was polite from the start. Rayshard should not have taken his taser and then pointed back at the officer while running and even shot it at him. Im sure all the officer saw was himself being shot at. Rayshard was 100% wrong in this situation and got himself killed.,3 years ago,1
717,@minhokim766,"This video is sickening. Screen moved around so much, it gave me nausea.",3 years ago,0
718,@hafadude69,"I just like how CNN loves race bating. They just have to make sure you know it was a white officer and a black man. THIS HAD NOTHING TO DO WITH RACE! The guy was drunk, his story kept changing and he resisted arrest. The cops were nice, courteous and would of treated anybody the same way.  Not sure how this could be the cops fault. Resisting arrest should be a topic for discussion. Do you know what would of happened if the let this guy go and he would of hit and killed someone with his car? The cops would then be liable because they knew he was drunk.",3 years ago,3
719,@actionfleetsolutions7738,"What was the crime? Did it require deadly force, I know it didn’t, why are the police not taught this. This is murder clearly. These aggressive police tactics need to be removed from policing. God bless the victims.",3 years ago,0
720,@GOLDENEYE-sd8mc,It’s really about race. If the cops were black this wouldn’t even be a story.,3 years ago,14
721,@sa9861,"As tragic as this is
Why was Wendys set alight???",3 years ago,204
722,@flowerpower7103,When does this ever end?,3 years ago,17
723,@robdanny5380,"Looking for someone who tells me if I'm wrong, if YES explain why:
Well, if they killed him during the fight perfect! i shut up but they didn't so what reason they had to chase him and shoot him in the back. He turned around and tried the taser? Okay but it's not deadly and it got a short range so if you have a brain why would you get so close to him?",3 years ago,6
724,@javierrios9934,Umm..... Where's the rest of the clip... Did someone edit where he punched the cop stole the taser ran off pointed and fired at the cop....,3 years ago,46
725,@Ksb88,This man was WRONG he was DUI and assaulted an officer. This is why body cams are so critical!!,3 years ago,17
726,@chrundlethegreat1960,Don't break the law. You won't get shot. Pretty simple.,3 years ago,7
727,@evitasdad,Everyone seem a bit trigger happy over there.,3 years ago,6
728,@crispark9797,"yeah, I am having a hard time with this one being a justified shooting...Yes, he did turn the taser at an officer and shot it...all officers are shot with the taser in the academy so they can experience it first hand but I think that is only so they are careful with voltages etc...did it warrant  lethal force...I'm not sure because we didn't have tasers when I went through my training...Lethal force is only used when you feel your life or another life is in immediate danger...Tasers only have two cartridges but in the hands of an untrained individual does it constitute as a deadly weapon...maybe",3 years ago,0
729,@ElSmusso,They should’ve bought him a cuppa coffee  ️,3 years ago,12
730,@sarahhowes8759,lol they probably cut it short cause explained why the officers were in the right,3 years ago,0
731,@dawngene4899,"""People are awesome?""...try people are stupid...look at some of the comments in this comment section.",3 years ago,17
732,@josegenao7421,The cop should not use his gun bc his life was not in danger..period! He should wait and get him in a different ways !!!,3 years ago,0
733,@vinceochinero,He ran from police then shot the taser at police pretty dumb that’s why you don’t run,3 years ago,6
734,@garypanter1881,Why wasn't he at home taking care of his wife and kids? Why was the Wendy's burned down? People had jobs there and were trying to to pay rent and take care of their kids.,3 years ago,1
735,@shane6845,Play the full footage.,3 years ago,0
736,@ivankaspeadsforquincyjones9273,Dude was sleeping in his car. Dude stood perfectly upright through the whole interview and tried to be honest and tell them he had one and a half margaritas which is nothing for a man his size. If the police are so worried about safety go after the Millions of mindless drivers staring at their stupid phones. These cops were hunting. Policing is Big Business and they still need our tax money.,3 years ago,6
737,@simaoluis9443,Then why resist arrest?,3 years ago,0
738,@Cpsteg,Why can't you show the whole video or the other videos? You guys show small clip with somebody talkin over it giving you their narrative and trying to tell you how to think and feel about it. Here's a link to a video bet shows multiple videos of what happened you can turn off the sound and not listen to The Narrative and still figure out what's going on.,3 years ago,0
739,@sori6524,Japan: I'll just use a train and come and get the car tomorrow.,3 years ago,246
740,@wattsup1004,"RB had a choice. Get handcuffed and go to jail peacefully or do what he did and die. The Cop saw him running. RB shoots the stun gun and kept running. Who knows he could have then grabbed a piece of wood and knocked one of them cops or anyone else in the head, he coud have hyjacked a car, he could have used anything around him since he was bent enough to get away that he shot the stun gun. Quick Cop verdict. Innocent",3 years ago,0
741,@lastsam9846,Not justified to use deadly force.,3 years ago,0
742,@andyfam5613,The restaurant had better footage than the body cam. I wonder why CNN didnt wanna use that footage. Maybe cuz it shows the suspect turning and trying to use the taser on the police.,3 years ago,11
743,@ghadi202X,so intoxicated he passed out at the Wendys drive through lol,3 years ago,0
744,@markjacobs3468,"He was drinking and driving. He resisted arrest, and stole a taser and shot it at police. This was 100 percent justified. They call him a good father but he got charged for cruelty to children. He made some stupid decisions that night and it cost him his life.",3 years ago,0
745,@trevordidham5245,I wonder which one of their news anchors will cry today.,3 years ago,6
746,@deeply4514,What i dont inderstand  taking the taser gun then  running AWAY FROM THEM why shoot him they had his information he didnt take it then turn to use it on them instead runs away,3 years ago,0
747,@andym8533,So lets all just ignore the video footage of Rayshard running off with the taser and pointing it a the police. That is why he got shot.,3 years ago,11
748,@mitchc5538,I’m sorry but why is the media giving this so much coverage? George Floyd’s case was special in that it was so clearly wrong. This case on the other hand is not clear. He shouldn’t have run. He shouldn’t have pointed the taser. When cases like this get so much attention it starts to shed negative light on the larger movement.,3 years ago,0
749,@zeusincoming282,"But I have to agree, the shooting was a bit much,, he was wanted for DUI ,not Murger or Rape.",3 years ago,0
750,@BroTalk1000,cops love losing their jobs..smh,3 years ago,7
751,@blackdollars718,Can somebody explain how 2cops cant contain a drunk man on the floor ill wait...,3 years ago,0
752,@terrisantiago9128,"Well, what did he run for?",1 months ago,0
753,@nonombrenoapellido6960,"Thanks, CNN, for editing out when the guy fires at the cop with the Taser as he flees, and THEN is shot. Don't be fooled, people.",3 years ago,19
754,@realreal8031,"My thing is this , why they shoot to kill ? Why not shoot legs if its necessary to shoot ? Why kill..",3 years ago,0
755,@garywhitehead6211,There’s only 1 problem here... “CNN reports”...,3 years ago,1
756,@motzrellagoncha1782,He stole the freakin taser!,3 years ago,6
757,@bryanjensen5357,Reparations should be paid out of the police retirement fund,3 years ago,0
758,@kemetTamerikaans1621,Could have just let the guy call someone to pick him up r tell him to uber,3 years ago,1
759,@pjdurkin8582,This guy should not be dead,3 years ago,5
760,@stephaniedorene,"Here is the whole police body cam...please watch.
https://youtu.be/DhdpG2XzRXQ

 He's clearly intoxicated and confused...the first officer was right to call for the DUI test. If he drove off and killed someone then what? They were very respectful and did their job. Mr Brooks even said it was ok the officer was doing his job. Why did he resist arrest, punch, wrestle, take his weapon, run and shoot the tazer at them? That's like 4 felony counts. You cannot do that to the police. The tazer could have incapacitated both police officers and then he could have taken their guns. The tazer is a weapon that's why the police have them. It's sad he died but his unfortunate actions caused this.",3 years ago,0
761,@bones007able,His fault for resisting.... but shooting him for it? hell they had his car... and even some car chases ....cops will forego if there is a danger... but we can't let a drunk go ...,3 years ago,0
762,@New_Beginnings-zu2ns,I’m done watching the news..,3 years ago,291
763,@draganradulovic8808,Its fear,3 years ago,0
764,@josephhoman6562,"First off,you don't resist arrest,second,you don't take a police officers taser,3rd you don't flee from the police..How can police officers do their job correctly when they are being arrested for doing exactly what they were trained to do..",3 years ago,0
765,@eugenes9751,"That's a lot of editing, even for CNN",3 years ago,15
766,@mightygod8437,PEOPLE DONT TRUST MEDIA SMFH ️,3 years ago,16
767,@craphead9842,shot in the back for a parking fine.... sue the Bastards..regards Tony,3 years ago,0
768,@mandymoore5774,Why is the camera looking up at the sky towards the end? Cop take it off???,3 years ago,0
769,@betty7522,If he was drinking and driving he could have killed someone....why don’t they talk about that,3 years ago,0
770,@rayalvarez7247,"Too many overweight, trigger-happy people in law enforcement.",3 years ago,69
771,@pizzaman9170,"Nah, I got 4 kids. Black, white, red, green or blue. I’m going home tonight to my family and so would all of you, keep it at . Joker should of complied with the officer on this one. This is way different then Mr. Floyd. This had nothing to do with racism. Everything was going smooth until someone started acting like a ass!!!!",3 years ago,0
772,@mongooselaflair4594,,3 years ago,0
773,@michaelireland9592,STOP THE MANIPULATION. FFS,3 years ago,9
774,@MisterGuitarItalia,"I hear THREE shots... three, for an unarmed ""suspect""",3 years ago,0
775,@landengraham4699,Uhmmm show the dash cam video of the  car where it shows the entire thing .... way to show a body cam perspective that fell off,3 years ago,0
776,@TankNSSpank,cnn never tells the whole story.,3 years ago,26
777,@michaeltryon673,This time they had every right to. You run you could get shot. It's the law.,3 years ago,0
778,@PianistSk8er,Maybe he resisted arrest because he was afraid the cops would kill him?,3 years ago,0
779,@lynxjackson2779,I can’t believe this is getting so much attention he stole an officers taser and tried to shoot him with it some kills are good,3 years ago,8
780,@adamtel3521,The police did what was right there is no debate in this.,3 years ago,0
781,@reginalddavis1619,There was no need for him to run. He would've been home with his family maybe with a DUI and his life,3 years ago,0
782,@rydah1240,He Was RESISTING BIG TIME. None of this would of happened  if only he cooperated and STAYED DOWN after getting tasered. Sad As it sounds its the guys fault. But I’m sure you guys are still going to push the agenda.,3 years ago,5
783,@taximan7912,In the first place the police not supposed arresting him he is on private property he's not on the main road,3 years ago,0
784,@abrahamramirez7239,It’s on 11Alive check it out full uncut footage,3 years ago,0
785,@cynicaltimber3455,Waste of 2:48 seconds.,3 years ago,8
786,@trippasnippa119,"a few weeks ago the judge who convicted the cop who shot rayshad and the other cop, charged 2 cops for aggravated assault on college students with a taser. aggravated assault suggests that the weapon they were using was in fact a deadly weapon. If he thinks a taser is a deadly weapon in that situation then why isnt it a deadly weapon in this situation? BECAUSE OF DOUBLE STANDARDS.",3 years ago,0
787,@ivydoo1886,What they dont show u is him taking there tazer and aiming at the officer but ok,3 years ago,0
788,@lustxglory,"damn cnn, show the real angle",3 years ago,16
789,@tjbeatz,Whoever called the cops talking bout son sleeping needs to get klap,3 years ago,0
790,@mohamedmoustaphadiallo872,Rashard had no malice,3 years ago,0
791,@Kionnaallure,"I’m about tired of y’all defending the police and acting like you really believe they are scared for their lives. Let’s remember that hundreds of professionals have to deal with crazy and sometimes violent persons daily. Could you imagine a nurse unloading a magazine on a patient who wouldn’t lay down? Seems extreme doesn’t it? The same goes for mental health counselors, therapist and FBI agents",3 years ago,6
792,@Sho-np2qz,He's trying to fire the taser at the police,3 years ago,10
793,@1Kratos69,Dood was drunk ass hell I've seen whole video hell he didn't even know where he was,3 years ago,0
794,@shaec9397,He shot at the cop with the taser,3 years ago,0
795,@JohnLee-kl4tc,How about shutting up and just showing the full video. This kind of deception should be illegal,3 years ago,6
796,@MrKongatthegates,Yeah but with adrenaline shit happens,3 years ago,0
797,@calvinrichardson5852,Quit making excuses for some ones stupidity he should have listened,3 years ago,0
798,@calebkramer7924,CNN should be a shame.,3 years ago,6
799,@SilverMac47,You forgot to show the part where he hit the cop in the face. And the part where he shot the taser at the cop. How convenient,3 years ago,0
800,@erichanhauser3190,Don't drive drunk and resist arrest. Order a pizza.,3 years ago,0
801,@chewy6942,OH YES WE HAVE EDITED TO OUR LIKING TO ONLY SHOW THE NARRATIVE THAT WILL INCITE RACISM,3 years ago,172
802,@chouyang9174,What happen if the teaser hits the officer in the eyes???,3 years ago,0
803,@mariamedina6744,"Let me get this straight he fell asleep in a parking lot of Wendy's ,,and the breath test show he was drunk
This is my intake he did the right thing by sleeping it off instead of being on the road really oh but he was black is that the case he did nothing wrong but play this safe",3 years ago,0
804,@rosh469h,CNN is doing a hell of job fanning the flame...,3 years ago,11
805,@leysanderson,Wait a fucking minute - they get him to drive then arrest him for driving?!,3 years ago,0
806,@brandondiaz565,"Stop commiting crimes, its to bad we cant just speak the truth anymore.",3 years ago,0
807,@billyJean281,Later On they burned down Wendy’s for the killing,3 years ago,154
808,@ChinaLake100,The only thing I got from this video is that he tried to run away when he got caught. I feel like anyone who does that literally should’ve been aborted,3 years ago,0
809,@danielclesse6272,shortened? so mayve needed footage to understand is cut out?,3 years ago,0
810,@HitmanStark,"VladTV has the 2 hour body cam on his channel this early morning, CNN you’re getting slow",3 years ago,6
811,@BeefGold,He lost focus.,3 years ago,0
812,@paranoid9678,"he stole a police weapon after attackin police and fires it at the officers of cause he was drunk
he was so drunk he didn't know that it was only a taser it is possible that he thought it was a gun",3 years ago,0
813,@lorkkbryant,"Show the entire tape.. come on cnn.. just be honest, Seem like you guys like starting crap.. Just be honest",3 years ago,5
814,@debiekins4108,He was found sleeping in his parked car not in motion.  He wasn't driving.,3 years ago,1
815,@horsejunkiebdo2615,"Resists arrest, assaults police, steals weapon, fires weapon at officer, officer shoots...nothing to see here.",3 years ago,0
816,@bewokelastdon7132,It has nothing to do with race man,3 years ago,6
817,@johnjusticeshow,"There is absolutely no debating this, that guy was bat shit crazy and attacked the cop , stole his taser I mean did everything wrong ...this is suicide by cop",3 years ago,0
818,@deniskim8176,Should have just aimed at the leg. Cant blame the officers though.,3 years ago,0
819,@Sho-np2qz,"They forgot to mention, CNN edited",3 years ago,11
820,@scott22ist,A darn mess.,3 years ago,0
821,@chrisisrael4201,What's the purpose for showing this video to the public? Don't fall for it,3 years ago,0
822,@Erik-rc7iy,Hey CNN show the part where the guy assaults 2 police officers takes one of their weapons and uses it against them....,3 years ago,14
823,@matthewdepersiis8231,It’s going to be reasonable force,3 years ago,0
824,@bradywindham8739,The police were in the right,3 years ago,6
825,@SuperBullaMan,"They had no right to arrest him for sleeping in his car. How many times white boys do the same thing and they take the keys and have someone come pick him up. Secondly, it was a taser, I don't agree with him snatching and firing, but he must have been mentally anguished and scared. Two wrongs does not make it right. He did not have a gun, they could have shoot to injure!",3 years ago,0
826,@lisamackenzie4140,"I have an idea, don’t fight the police",3 years ago,12
827,@jaymason480,Of course CNN is not going to go the extra mile and show where this guy took the officer's tazer and tried to use it on the cop,3 years ago,0
828,@chriswhited,"that video is chopped all the to hell.  if you watch the video that ends as the tussle starts WHICH IS 45 MINUTES, then you'd see the way this is edited makes it look like some rash decision.   First the guy was given TWO OPPORTUNITIES  to park and sleep it off.    First time the guy passed out AGAIN.   The first time the officer had to beat on the window, open the door ....kept trying to get him to wake up.  Had to actually poke him to wake him up.  .........tells the guy to park and sleep it off.   officer is walking back to his car turns around to watch.  car ahead of the guy that was passed out moves up, guy doesn't move the car.   OFFICE GOES BACK .......dudes passed out AGAIN.... THEN AGAIN the officer says just pull over there and sleep it off.   So this time the guy actually does drive the car over to park it.  As the police officer is going back to his car the driver of the white care goes over the curb.  You can hear the office giggling when this happens.      i stand corrected, the video is 43 minutes long which includes the shooting..... dash cam.... you can here what's atleast a second tazer shot going off plus the 3 gun shots.   but we saw what happened with the wendy's cam.   We know he was shot and killed and was firing a taser at the officer during that segment",3 years ago,0
829,@PercalTM,"Driving while intoxicated, Fights cops, runs away and then try’s to tase the cop. I’m a POC how was that not justified?",3 years ago,5
830,@naebutter3967,Th officers should be brought up on charges they patted him down he had no weapons he wasnt a danger to himself or others the police had no right to shoot him and kill him smh. The police need new training why when they guy who shot the ppl at church was not shot? Seems like the police see a Black person and forgets we are human too,3 years ago,0
831,@samlev5997,CNN lies...he tased the officer & missed,3 years ago,19
832,@joeearley3351,Shot in the back twice.the cops knew who he was.cant let it go and arrest him later? So the cop shoots a father of 4 down like a dog. What value do we as Americans put on human life?  Why couldn't family be called to just take him home? And sort it out later? There is a better way to handle the situation.,3 years ago,0
833,@bonnierothschild1131,This on call for justice n reality need to balance they level like foreally naw,2 years ago,0
834,@andyle604,Wendy’s lives matter,3 years ago,5
835,@mojaco999,"I'm sorry but.. failed sobriety test, resisted arrest, stole a police weapon, attempted to use that weapon against the police. Shooting was justified but I hoped it didn't kill him.. just incapacitated him.",3 years ago,0
836,@davidlevingstone4429,They have his car let the guy run away and catch him later,3 years ago,2
837,@gladiator_games,Iam Latino and we know if you drink and drive and get busted. you have to do the time when you do the crime. Why was rayshard fighting and running??? Just take the arrest and get out the drunk tank tomorrow.,3 years ago,0
838,@moodaamoodaa8624,"That’s on him , he should have never ran. would of spent a night in jail and went about his day . Y’all make it hard by running.",3 years ago,0
839,@user-ji5ii7th1c,l`m done............,3 years ago,6
840,@boyboyboy704,Why the News don’t show him saying please let me walk home,3 years ago,1
841,@montana7544,ohh irak needs freedoom and democracy,3 years ago,5
842,@gmanning4881,"denigrates the police but, 1st to call 911 when the shit hits the fan",2 years ago,0
843,@quandodingo4.04,The guy was already running white shooting from behind no fair,3 years ago,0
844,@OmgAuntySuzanne16,Don’t edit,3 years ago,151
845,@GamesTube80,Why not calling a police chief from Atlanta?,3 years ago,0
846,@parkerplace2910,Is there a chance Jusse Smollett is somehow involved with this?,3 years ago,0
847,@SSniperFly-lr7zb,CNN's got some great editors!,3 years ago,24
848,@mrstevens70,So they shot a fleeing suspect!?,3 years ago,1
849,@heathercantley2609,You're news. Stop shortening clips. Show it all,3 years ago,0
850,@griffithandy2950,Also don’t pass out in a drive through and expect a nice awakening.,3 years ago,14
851,@Khaab93,Shit here we go again. WAVE 2,3 years ago,0
852,@pkasb90,Does he own the white car?,3 years ago,0
853,@MichaelJames-zm8qc,Would they have gone after him if he had grabbed the cops gun instead of a taser.??,3 years ago,14
854,@garysaran,Don’t ask for CNN to be shut down. It’s better the devil you know than the devil you don't. Atleast we know who they’re.,3 years ago,0
855,@mikestanfield7514,be that unreasonable and unkind and the arrogance of that police officer could have let him e=walk home hell gave him a ride home let him call someone to come pick him up.... I wonder how many jobs that father held down to be that tired ? I did not know in this day and age police officers performed their duties in this way...just because of your skin and your culture.,3 years ago,0
856,@SSniperFly-lr7zb,"""shortened and combined two police angles"" I think you mean, purposefully remove the good parts and forget that he stole and shot a taser at the officers.",3 years ago,14
857,@lialaliala2968,Who shot who?,3 years ago,0
858,@robertbabb,the cop was wrong but do what the cop tell you too do he was drunk jail is much better then dead,3 years ago,0
859,@1941392,Why are all these “good family men” always out late at night and drunk?,3 years ago,7
860,@DRGUKIINAUGANDA2016,you see a cop on the ground,3 years ago,0
861,@ljc6535,Can police not chase ...ok he shouldn't have fought back and ran but shoot ?? Too much shooting over nothing.,3 years ago,0
862,@Crunchy-nh1yw,He was running. There is no threat there. Why are all these police shooting black men as they are running. Wtf is going on here.,3 years ago,10
863,@daeneydirusso4069,"This footage tells a fuller story: 
https://www.youtube.com/watch?v=hnRuWcgflaE",3 years ago,0
864,@tukinooen1815,"OMG, dont make one that withstand  good police a hero AGAIN, that just insane. Dont make the police loss their dignity. We need them to make our the community save. What is happening in police depart. they are so week now, cannot protect their own man. why every time some one mush up all of the sudden the police get punish, so stupid.",3 years ago,0
865,@MichaelJames-zm8qc,Sleeping under the influence.. not driving. .,3 years ago,19
866,@joshuadukes652,Pay attention kids thug life=thug death. Your conduct dictates your consequences.,3 years ago,0
867,@kemetTamerikaans1621,"How do u get a DUI. While sleeping in the Parking lot. 

Not driving on public road",3 years ago,0
868,@johnathansmith3819,"Of course, this is CNN, with an AGENDA, never forget!!! Now, Let us consider the facts:
* man, sleep at the wheel in a Pick up Window proves to be over the influence.
* He is peacefully in the process of being arrested, possibly for DUI. 
* He fights, escapes, taking the Officer's Tazer and - on the run - points that weapon at him, as he escapes.",3 years ago,9
869,@mikea491,A tazer can kill of used improperly,3 years ago,0
870,@walterhigo7658,This case has nothing to with race.,3 years ago,0
871,@jaymohwilliams3810,"The law enforcement should be disarmed of mortal weapons. They can keep the Baton, flashlight, pepper spray, and taser. No guns whatsoever that way at least it's fair when multiple cops surround you",3 years ago,0
872,@humblebeauty5469,"I don't care how you ""try"" to justify what happened here it wasn't worth him losing his life. When did shoot to kill become the protocol for a suspect fleeing after resisting!?!?!?!?!?",3 years ago,0
873,@battle2267,If you have 1000 volts of electricity being fired what do you do,3 years ago,0
874,@Oshow-zg7vw,Do they train people on the hood to resist  arrest? And take a weapon? And run? And point stuff at cops? WTF.   It’s not a target he got shot.   He was stupid,3 years ago,0
875,@imo1933,"He wasn't in the act of driving and he wasn't in the act of drinking, so what was he being arrested for?",3 years ago,1
876,@BaSsGaZ,"Look guys, the use of lethal weapon is the only thing that would justify using lethal force. Taser isn't a lethal weapon. The dude was DRUNK, you guys are judging him on things he did while he was DRUNK..",3 years ago,0
877,@shadowhalk225,CNN I can't believe how manipulative you're being.... wow,3 years ago,7
878,@sevit4u,I TOLD YOU COPS ARE OUT FOR BLOOD.(MORE THAN AVERAGE),3 years ago,0
879,@sochibiguite3257,Plis not 'shorten' and 'combine' the video...,3 years ago,0
880,@lifeisgood8634,Be a man before you become a police,3 years ago,0
881,@lilflexlewis5802,There r done.. do u have a weapon... no .. Pat's him down.. nothing .. and still shoots him,3 years ago,0
882,@gutz1981,The man was armed and dangerous the second he got into a 2 tone moving vehicle and drove it around and did not care. I have lost a good neighbor who left behind two kids cause he was waiting at a traffic light waiting to turn green when a drunk truck driver wiped him out. Stop pretending this was an innocent man who was shot for no reason. Go see the other footage.,3 years ago,1
883,@pedrojoubert3471,Go ahead Mrs Ramsay and said he did nothing wrong it was police fault right,3 years ago,0
884,@MW-dd8vk,https://youtu.be/E2JwKAQVVVw full body cam footage for anyone who asked,3 years ago,0
885,@jakobbennett540,"No need to burn down shit for this one. You punch a cop, steal his taser, and fire said taser at a officer, you get shot.",3 years ago,0
886,@olyolu2337,Ok so what part of I’m not armed don’t u get ! ?,3 years ago,0
887,@jon3193,Im against racism but It was self defense.,3 years ago,1
888,@matthewrichardson828,"I'm googling ""8 year old girl shot in Atlanta CNN"".  This is the video coverage.",3 years ago,1
889,@willywalter4939,Show the video of him shooting the taser at the cop,3 years ago,0
890,@lahlor5352,Video leak police....you can see the entire thing,3 years ago,0
891,@mojomac9438,"Cops with no face masks or gloves again, as with George Floyd? Nothing strikes folks as odd there?",3 years ago,0
892,@makkahel7326,He did not kill anyone in a wreck. He was sleeping. They should of respected him 4 that but no they tried to kidnap him taser him 4 resisting to go to jail. He told them what it was. Folk tired of cops pulling the trigger on them. Its a new form of lynching.  No reason to shoot him from running. They had his car. No reason to fear his life cause he ran off with the taser. Tell his wife and children how much you owe them atlanta. Nothing has changed in america.,3 years ago,0
893,@bhrondapinder4091,Do we really need to keep watching these snuff films to get it?,3 years ago,0
894,@jenniferviles9275,so criminals can do whatever they want and get away with now. this is getting stupid and out of hand.,3 years ago,2
895,@a.v.k.9794,"The complete primitive American way of law enforcement! In Germany the guy has to step out and is asked to do do immediately an alcohol test by breathing in that test thing. If he is clear he can go. If not he has to hand over the car keys. A cop is parking the car at the side and secures it. Later the man gets a ticket, maybe a day in court for being drunk and driving. That's it. There is no reason ever that a gun must be pulled in this case! And the guy has never a reason to feel threatened! Learn a thing or two from other civilized countries, people!",3 years ago,0
896,@Joshua-cf6io,But he took the taser. He shot it at the cops and what if he stunned the cop grabbed his gun and killed the cop. The cop was more than justified. The guy should have just complied.,3 years ago,0
897,@francoischarbonneau9447,"The one thing I wanted to see was, did the officers get his info, like a drivers licence? If so, and did you see his car? Not an old piece of crap, so after the scuffle and the chase begins, if he`s so dangerous with a Taser then stop the pursuit, tow his car, pay him a visit the next day, arrest him for DUI, resisting arrest, assaulting an officer, stealing a Taser, he`s gonna go down big time, NO NEED TO SHOOT AND KILL.",3 years ago,0
898,@nikcole-bone-8241,"This man was sleep-- in his car-- in a drive through.... Probably tired, maybe working 2-3 jobs... had a drink and fell  asleep,, why not just explain that your taking him in just to sober up for his safety... Because technically,,, the car was not in motion...it was stopped.. .  Maybe that would/could  have changed the out come of everything..",3 years ago,2
899,@blackpanther7253,All the cops across the nation should go on strike.  Then America will see how important these guys are when these criminal start breaking in homes and looting.  I bet America will have a change of heart then.,3 years ago,0
900,@RELAX-iw2fe,Trigger  happy cops,3 years ago,0
901,@tammybarnes2541,"The black men need to learn an old song "" I fought the law and the law won""   if black men are supposedly so terrified of cops why they fighting and resisting. Duh  they were very polite and even asked if he needed an ambulance they didn't know if maybe he was sick but then he goes berserk and becomes a threat",3 years ago,0
902,@33none42,they already had him...his address...catch him at home 3 hrs later...everybody's happy.....?,3 years ago,1
903,@blkhistorydecoded,Why doesn't the body cam show the breathalyzer results?,3 years ago,0
904,@anthonybourdon4642,"good thing cops got the real video ,  give the cop a trip to Disney World and a shrink.",3 years ago,1
905,@hadisharif4932,"It is funny to me reading comments people are going at each other saying you black you white you brown you pink you yellow.
The problem is not with color or race problem is with the structure of our society gambling, alcohol, guns,prostitution, cannabis,high tax and interest rate broken families father's absent from child's life. I mean common and list go on and on iam not trying to preach but how you going to treat a disease with out finding a root cause of it.",3 years ago,0
